school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Kentucky Christian University,589,439,Kentucky,Town,NA,84.76,59.01,98.44,1,1,3,1,0,1,2,1,4,0.7899924043690824,1.0862196270148152
Kentucky State University,1762,1122,Kentucky,Town,public,99.3,90.86,100.0,3,2,7,2,1,4,5,3,11,1.6089511968983643,3.3478097109499587
Kentucky Wesleyan College,716,673,Kentucky,Small City,private,89.25,64.0,99.41,2,1,3,1,0,2,3,1,5,1.282421003092477,0.9423720163625702
Kenyon College,1678,1661,Ohio,Town,NA,99.76,95.42,100.0,4,2,8,2,1,4,6,3,12,0.5893614541300791,5.411200754670322
Kettering University,1891,1807,Michigan,Small City,NA,99.85,95.56,100.0,4,2,10,2,1,5,6,3,15,4.165616436459727,2.33476134782686
Keuka College,1645,1312,New York,Town,private,99.07,93.97,99.97,3,2,5,1,1,3,4,3,8,4.372623796661299,0.29684198705114134
Keystone College,1454,1065,Pennsylvania,Suburb,private,96.82,85.3,99.87,2,1,4,1,1,2,3,2,6,2.5019954792000387,0.9399694078484968
King University,1798,1608,Tennessee,Small City,NA,99.96,95.9,100.0,5,2,12,2,1,6,7,3,18,3.6656105236878367,4.027240668307503
King's College,2198,2025,Pennsylvania,Small City,NA,99.88,97.51,100.0,5,3,9,2,1,4,7,4,13,2.951071590851328,3.7249166011915587
Knox College,1354,1334,Illinois,Town,private,95.67,78.68,99.89,2,1,5,1,0,2,3,1,7,1.1780316593942153,1.9542327872875767
Kutztown University of Pennsylvania,7489,7053,Pennsylvania,Town,NA,100.0,100.0,100.0,13,8,26,6,3,12,19,11,38,13.399851718627172,6.188210549565317
Kuyper College,182,146,Michigan,Suburb,NA,43.93,23.6,72.92,0,0,1,0,0,0,0,0,1,0.5252156263463801,0.05242658241657821
La Roche College,1379,1163,Pennsylvania,Suburb,NA,94.77,80.67,99.67,2,1,4,1,1,2,3,2,6,2.5144123302134385,0.4339655989328726
La Salle University,3822,3322,Pennsylvania,Large City,NA,100.0,99.91,100.0,9,5,17,4,2,8,13,7,25,4.790835016003383,7.920773751166388
La Sierra University,2027,1830,California,Large City,private,100.0,99.94,100.0,10,5,20,5,2,10,15,7,30,13.87390314919294,0.5018627836805741
Lafayette College,2590,2551,Pennsylvania,Suburb,NA,100.0,99.68,100.0,7,4,14,3,2,7,10,6,21,1.1133776408681728,9.472776485930638
LaGrange College,940,888,Georgia,Town,NA,97.69,73.91,100.0,3,1,7,1,0,3,4,1,10,2.4072066636960523,1.3472877210931098
Lake Erie College,959,724,Ohio,Suburb,private,94.71,77.68,99.74,2,1,4,1,0,2,3,1,6,1.5552593928432643,1.3756467403532837
Lake Forest College,1505,1487,Illinois,Suburb,NA,98.11,87.04,99.97,3,1,6,1,1,3,4,2,9,1.3003838157627223,2.6584433555048204
Lake Superior State University,1962,1706,Michigan,Town,public,99.86,95.34,100.0,4,2,10,2,1,5,6,3,15,5.954632163702084,0.5853125539784853
Lakeland University,1997,779,Wisconsin,Rural,private,86.34,64.09,98.47,1,1,3,1,0,1,2,1,4,0.8327610305131189,1.1533574593818152
Lamar University,9270,5967,Texas,Midsize City,NA,100.0,100.0,100.0,112,48,263,41,17,98,153,65,361,152.55907080352358,1.0390564430144937
Lander University,2785,2600,South CaroliNA,Town,NA,100.0,100.0,100.0,28,14,55,14,7,29,42,21,84,41.13331612279839,0.8946669305724104
Lane College,1416,1370,Tennessee,Small City,NA,99.3,86.32,100.0,3,1,8,2,1,4,5,2,12,3.2125575376140594,1.7330669111315946
Langston University,2028,1822,Oklahoma,Rural,NA,99.99,98.39,100.0,7,3,15,3,1,7,10,4,22,3.237707166389572,6.222599408564237
Lasell College,1733,1669,Massachusetts,Small City,NA,99.59,95.18,100.0,4,2,7,2,1,3,6,3,10,4.3974372496622225,1.0937344317941244
Lawrence Technological University,2191,1672,Michigan,Small City,NA,99.93,96.8,100.0,5,2,11,2,1,5,7,3,16,6.620999489629054,0.6751807388608728
Lawrence University,1471,1434,Wisconsin,Small City,private,93.82,76.6,99.64,2,1,4,1,0,2,3,1,6,0.23778778366738784,2.537957777173377
Le Moyne College,2793,2410,New York,Suburb,NA,99.98,99.37,100.0,6,4,10,3,2,5,9,6,15,7.333224227756225,1.1397278608629537
Le Moyne - Owen College,867,770,Tennessee,Large City,private,95.59,69.75,99.96,2,1,5,1,0,2,3,1,7,2.7080212576682614,0.4074589177545799
Lebanon Valley College,1756,1624,Pennsylvania,Suburb,private,99.14,92.77,99.99,3,2,6,1,1,3,4,3,9,2.667553492712035,2.0841932874157005
Lee University,4856,3854,Tennessee,Small City,NA,100.0,99.98,100.0,14,6,32,6,3,15,20,9,47,7.811731790181195,12.154660300171619
Lees - McRae College,920,891,North CaroliNA,Rural,NA,98.0,84.61,99.98,3,1,6,1,1,3,4,2,9,0.6660873487272956,3.228224657338295
Lehigh University,5065,5013,Pennsylvania,Small City,NA,100.0,100.0,100.0,14,8,27,6,3,13,20,11,40,2.4523280751464402,17.665339227233673
Lenoir - Rhyne University,1698,1441,North CaroliNA,Small City,private,98.89,88.37,99.99,3,1,6,1,1,3,4,2,9,1.7256496836987396,2.7572330558717044
Lesley University,2097,1645,Massachusetts,Midsize City,private,99.9,97.51,100.0,5,3,9,2,1,4,7,4,13,3.8780884166914658,3.019648245351126
LeTourneau University,2606,1301,Texas,Small City,NA,100.0,100.0,100.0,25,11,58,9,4,22,34,15,80,31.25149450399453,3.066763072963421
Lewis & Clark College,2113,2067,Oregon,Large City,NA,99.99,99.22,100.0,7,3,14,3,1,7,10,4,21,0.46051945295440677,9.07391056607774
Lewis - Clark State College,3746,2215,Idaho,Small City,NA,100.0,99.29,100.0,9,3,24,5,2,15,14,5,39,11.410317545735948,2.490401737815668
Lewis University,4502,3687,Illinois,Suburb,private,99.95,98.43,100.0,5,3,11,2,1,5,7,4,16,6.60701644389938,1.0773636689399022
Liberty University,45756,26892,Virginia,Small City,NA,100.0,100.0,100.0,162,77,331,77,35,164,239,112,495,65.21253520923867,174.1038557645158
Life University,760,624,Georgia,Small City,NA,94.15,66.89,99.95,2,1,5,1,0,3,3,1,8,1.380251582044627,1.4498290294506984
Limestone College,2599,1943,South CaroliNA,Town,private,100.0,100.0,100.0,20,10,41,11,5,22,31,15,63,27.453443334806217,3.492790796759314
Lincoln Memorial University,1923,1355,Tennessee,Town,NA,99.93,94.27,100.0,5,2,12,2,1,6,7,3,18,4.818836306421089,2.371932067112895
Lincoln University California,107,72,California,Large City,private,54.45,33.4,79.88,1,0,1,0,0,1,1,0,2,0.7833813387670947,0.0
Lincoln University Missouri,2513,1804,Missouri,Small City,NA,99.76,91.93,100.0,4,2,10,2,1,5,6,3,15,3.0964916212739912,2.924358948090641
Lincoln University of Pennsylvania,2002,1826,Pennsylvania,Suburb,NA,99.86,97.25,100.0,4,2,9,2,1,4,6,3,13,1.5665927028572617,4.971198149106271
Lindenwood University,6931,6215,Missouri,Small City,private,100.0,99.93,100.0,12,5,29,5,2,14,17,7,43,8.469051706480514,8.800688891813964
Lindsey Wilson College,2071,1919,Kentucky,Town,NA,99.69,91.73,100.0,4,2,9,2,1,5,6,3,14,4.816320358636839,0.9504863597800985
Linfield College - McMinnville Campus,1536,1505,Oregon,Town,NA,98.56,91.17,99.99,3,2,6,1,1,3,4,3,9,1.2620004239615956,2.9684521595765063
Lipscomb University,2994,2723,Tennessee,Large City,NA,100.0,99.22,100.0,8,3,19,4,1,9,12,4,28,6.761472595191983,5.057575999517503
Livingstone College,1153,1140,North CaroliNA,Suburb,private,98.03,85.87,99.97,3,1,5,1,1,3,4,2,8,0.9400426292522317,2.9690523511625635
Lock Haven University,3471,3176,Pennsylvania,Town,public,99.97,98.88,100.0,6,3,11,3,1,5,9,4,16,6.5643752357506395,1.5134901035785273
LIU Brooklyn,3947,3396,New York,Large City,NA,100.0,99.95,100.0,9,5,16,4,2,8,13,7,24,9.201395059153711,3.9609196172504624
LIU Post,6317,2845,New York,Suburb,private,100.0,100.0,100.0,14,8,24,6,4,11,20,12,35,16.41549797417697,3.476985792553998
Longwood University,4469,3959,Virginia,Town,NA,100.0,100.0,100.0,15,7,28,8,3,15,23,10,43,22.716189979055834,0.5027524415694096
Loras College,1395,1335,Iowa,Small City,NA,94.23,71.25,99.9,2,1,5,1,0,2,3,1,7,1.404899230908575,1.4442263487312044
LouisiaNA College,985,866,LouisiaNA,Suburb,NA,99.95,96.58,100.0,5,2,12,2,1,5,7,3,17,6.562203402399082,0.9417376598849392
LouisiaNA State University - Alexandria,3372,1844,LouisiaNA,Rural,public,100.0,100.0,100.0,17,8,37,8,3,18,25,11,55,23.246498327452958,1.1188071573645013
LouisiaNA State University and Agricultural & Mechanical College,25448,22060,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,149,67,332,64,27,148,213,94,480,133.2742050482881,79.26105152583663
LouisiaNA State University - Shreveport,2641,1641,LouisiaNA,Midsize City,public,100.0,99.99,100.0,14,6,30,6,3,14,20,9,44,17.063158520181492,2.7811388953992653
LouisiaNA Tech University,11323,8090,LouisiaNA,Town,NA,100.0,100.0,100.0,59,27,132,26,11,61,85,38,193,72.3272048207777,13.477246641123566
Lourdes University,1046,827,Ohio,Suburb,NA,92.92,74.68,99.43,2,1,3,1,0,2,3,1,5,2.123572223611555,0.5207824441425616
Loyola Marymount University,6395,6164,California,Large City,NA,100.0,100.0,100.0,29,15,62,14,7,30,43,22,92,33.202190386063315,9.87607018403457
Loyola University Maryland,3927,3886,Maryland,Large City,private,100.0,99.98,100.0,11,6,20,5,3,10,16,9,30,1.8300709722017074,13.706942521330687
Loyola University Chicago,11426,10681,Illinois,Large City,private,100.0,100.0,100.0,18,9,37,8,4,17,26,13,54,10.5693439693718,15.5532563275546
Loyola University New Orleans,2607,2446,LouisiaNA,Large City,private,100.0,99.97,100.0,12,6,26,5,2,12,17,8,38,8.006174085715656,9.623836561527442
Lubbock Christian University,1482,1276,Texas,Large City,NA,100.0,99.99,100.0,17,7,40,6,2,15,23,9,55,22.526628636553344,0.5989201088558048
Luther College,2046,2014,Iowa,Town,NA,96.71,75.49,99.98,2,1,6,1,0,3,3,1,9,1.8263690001811475,1.5830370854251055
Lycoming College,1222,1199,Pennsylvania,Small City,private,97.44,86.56,99.92,3,1,5,1,1,2,4,2,7,1.5189947739725629,2.137417226542527
University of Lynchburg,2051,1928,Virginia,Small City,private,99.99,98.56,100.0,6,3,12,3,1,6,9,4,18,6.943538301112558,2.387096928130933
Lyndon State College,1069,871,Vermont,Town,NA,56.53,33.57,80.19,1,0,1,0,0,1,1,0,2,0.004480857835305487,0.8265679529389834
Lynn University,2205,1826,Florida,Small City,NA,100.0,99.97,100.0,11,6,21,5,2,11,16,8,32,9.391525546238244,6.1621719689612835
Lyon College,670,652,Arkansas,Town,NA,89.25,60.15,99.46,2,1,4,1,0,2,3,1,6,0.9699903084677666,1.250280273786493
Macalester College,2138,2093,Minnesota,Large City,NA,99.86,96.24,100.0,4,2,9,2,1,4,6,3,13,0.18199867108326548,6.333053291034987
MadonNA University,2455,1358,Michigan,Small City,NA,99.97,97.81,100.0,6,3,12,3,1,6,9,4,18,7.940603750824334,0.22783387879636277
Maharishi University of MaNAgement,325,261,Iowa,Town,NA,72.92,45.11,94.9,1,0,2,0,0,1,1,0,3,0.3228279083789917,0.9789965231459133
Maine Maritime Academy,1021,989,Maine,Rural,NA,74.91,46.28,93.97,1,0,2,0,0,1,1,0,3,0.6289378698539339,0.7507811494432627
Malone University,1334,1099,Ohio,Small City,NA,97.3,84.59,99.92,2,1,5,1,1,2,3,2,7,2.645110335798093,0.9595058309998851
Manchester University,1264,1244,IndiaNA,Town,NA,97.57,87.69,99.92,3,1,5,1,1,2,4,2,7,3.2604475129446917,0.4522229775186656
Manhattan College,3666,3479,New York,Large City,NA,100.0,99.95,100.0,9,5,16,4,2,8,13,7,24,7.388426787315404,5.787429317766035
Manhattanville College,1731,1633,New York,Suburb,NA,99.76,96.48,100.0,4,2,8,2,1,4,6,3,12,2.826952129004282,3.1949028016236904
Mansfield University of Pennsylvania,1827,1655,Pennsylvania,Town,NA,98.26,89.98,99.95,3,2,5,1,1,2,4,3,7,3.1600885829102228,0.8857193666287692
MaraNAtha Baptist University,933,591,Wisconsin,Town,NA,92.39,70.16,99.74,2,1,4,1,0,2,3,1,6,0.1249393439608309,2.4411681251962585
Marian University IndiaNA,2301,1961,IndiaNA,Large City,NA,99.88,97.73,100.0,5,3,8,2,1,4,7,4,12,5.831624981486164,0.8565160372659435
Marian University Wisconsin,1508,1254,Wisconsin,Small City,NA,61.7,42.14,83.75,1,0,1,0,0,1,1,0,2,0.6649997339850677,0.29419352711517344
Marietta College,1063,960,Ohio,Town,NA,94.72,78.33,99.7,2,1,4,1,0,2,3,1,6,1.61840526292863,1.3144509218223466
Marist College,5697,5085,New York,Suburb,private,100.0,100.0,100.0,14,8,26,6,3,13,20,11,39,8.646464065690383,11.67763243594965
Marquette University,8334,8026,Wisconsin,Large City,NA,100.0,99.91,100.0,9,5,18,4,2,9,13,7,27,1.4206812498771901,11.79666592319487
Mars Hill University,1265,1199,North CaroliNA,Suburb,private,98.95,88.23,99.99,3,1,7,1,1,3,4,2,10,1.1079073844758445,3.425387055689666
Marshall University,9492,7846,West Virginia,Small City,NA,100.0,99.23,100.0,7,3,13,3,1,7,10,4,20,1.5928405351442891,8.473093135913908
Martin Luther College,896,743,Minnesota,Town,private,83.28,59.64,97.56,1,1,3,1,0,1,2,1,4,0.05921747805395802,1.7217363857303623
Martin Methodist College,979,810,Tennessee,Town,NA,97.4,75.52,99.99,3,1,6,1,0,3,4,1,9,3.0409465580406585,0.599702740312146
Martin University,263,159,IndiaNA,Large City,NA,52.92,35.13,74.91,1,0,1,0,0,0,1,0,1,0.7521909613196964,0.0
Mary Baldwin University,1133,720,Virginia,Small City,private,99.51,90.79,100.0,4,2,7,2,1,3,6,3,10,3.765897853175268,1.5325651713275654
Marymount Manhattan College,2149,1915,New York,Large City,private,99.99,99.35,100.0,6,3,13,3,2,6,9,5,19,2.17904840365181,7.303673237827559
Marymount University,2306,2069,Virginia,Midsize City,NA,100.0,99.17,100.0,7,3,13,3,2,7,10,5,20,6.518102141967235,3.7754583614984623
Maryville College,1184,1158,Tennessee,Suburb,NA,99.54,89.47,100.0,4,2,9,2,1,4,6,3,13,2.931115531113682,2.439451436843089
Maryville University of Saint Louis,3184,2375,Missouri,Suburb,private,99.9,94.25,100.0,5,2,11,2,1,5,7,3,16,4.1505796019089045,2.717661266456462
Marywood University,1957,1756,Pennsylvania,Small City,NA,99.72,96.22,100.0,4,2,8,2,1,4,6,3,12,2.6882482444010343,3.178277647567428
Massachusetts College of Liberal Arts,1407,1201,Massachusetts,Town,public,99.59,95.6,100.0,4,2,7,2,1,3,6,3,10,4.699681242620613,0.7798816304483525
Massachusetts Institute of Technology,4551,4510,Massachusetts,Midsize City,private,100.0,100.0,100.0,17,9,36,8,4,16,25,13,52,2.0773953318830247,23.054930082857165
Massachusetts Maritime Academy,1687,1607,Massachusetts,Suburb,NA,99.9,97.78,100.0,5,3,9,2,1,4,7,4,13,5.368023593246914,1.5594338875195868
Mayville State University,1097,600,North Dakota,Rural,NA,99.93,92.79,100.0,5,2,12,3,1,7,8,3,19,5.9857030057272045,1.1957997478509057
McDaniel College,1588,1543,Maryland,Suburb,private,98.92,91.35,99.98,3,2,6,1,1,3,4,3,9,4.173555520315206,0.34486424364414453
McKendree University,2103,1692,Illinois,Suburb,NA,97.67,86.24,99.96,3,1,5,1,1,2,4,2,7,2.8956677007213334,0.8593418867557037
McMurry University,1106,956,Texas,Midsize City,private,100.0,99.95,100.0,13,6,31,5,2,12,18,8,43,17.853193740313174,0.22358739517082427
McNeese State University,6924,5567,LouisiaNA,Small City,NA,100.0,100.0,100.0,37,17,82,16,7,38,53,24,120,46.228506975288525,6.8400864532351635
McPherson College,723,673,Kansas,Town,private,95.65,74.14,99.93,2,1,5,1,0,2,3,1,7,0.24957132682231992,2.863888712570566
Medaille College,1526,1426,New York,Large City,NA,98.89,93.4,99.95,3,2,5,1,1,2,4,3,7,4.326137430716727,0.16848895523906365
Menlo College,746,728,California,Suburb,private,99.42,92.56,100.0,4,2,7,2,1,4,6,3,11,4.275651419065265,0.8521893580084574
Mercer University,4746,4135,Georgia,Midsize City,NA,100.0,99.71,100.0,12,4,32,5,2,16,17,6,48,11.829444686894405,5.302438903684985
Mercy College,6862,5055,New York,Suburb,private,100.0,100.0,100.0,14,9,24,7,4,12,21,13,36,18.24008783750142,2.5512229275425917
Mercyhurst University,2452,2373,Pennsylvania,Small City,NA,99.79,96.69,100.0,4,2,8,2,1,4,6,3,12,2.913821037811129,3.222022653805074
Meredith College,1682,1600,North CaroliNA,Large City,NA,95.07,75.72,99.86,2,1,4,1,0,2,3,1,6,2.0036337183490422,1.0012188261105632
Merrimack College,3535,3323,Massachusetts,Suburb,NA,100.0,99.92,100.0,9,5,17,4,2,8,13,7,25,10.604081499427489,2.3832703683138194
Colorado Mesa University,9461,7145,Colorado,Small City,public,100.0,99.63,100.0,10,4,26,4,2,12,14,6,38,7.998613859383646,6.040832134730676
Messiah College,2760,2637,Pennsylvania,Suburb,private,99.96,98.64,100.0,5,3,10,2,1,5,7,4,15,3.226311788315021,4.641070480742043
Methodist University,1938,1755,North CaroliNA,Midsize City,NA,99.91,96.79,100.0,5,2,10,2,1,5,7,3,15,1.555099092391549,5.4557867865675975
Metropolitan College of New York,777,681,New York,Large City,NA,90.06,75.28,98.04,2,1,3,1,0,1,3,1,4,2.2226293717248464,0.08267487081857296
Metropolitan State University of Denver,19668,12759,Colorado,Large City,public,100.0,99.95,100.0,14,5,40,6,2,18,20,7,58,19.020650715105603,1.4634374797108851
Metropolitan State University,7317,2878,Minnesota,Large City,NA,98.12,86.7,99.96,3,1,5,1,1,2,4,2,7,3.9751769442276226,0.0
Miami University - Oxford,17153,16619,Ohio,Town,NA,100.0,100.0,100.0,30,16,57,14,7,28,44,23,85,27.428694976339557,15.930164189724035
Michigan State University,38997,35404,Michigan,Small City,NA,100.0,100.0,100.0,89,43,195,42,19,98,131,62,293,114.01446468680513,17.346391502964735
Michigan Technological University,5886,5492,Michigan,Town,NA,100.0,99.96,100.0,11,5,24,5,2,12,16,7,36,15.021166913506471,1.3445155635390904
Mid - America Christian University,1622,1170,Oklahoma,Large City,private,99.97,96.57,100.0,6,2,13,2,1,6,8,3,19,2.660858029321037,5.303973354974261
Mid - Atlantic Christian University,192,166,North CaroliNA,Town,private,34.57,17.43,57.59,0,0,1,0,0,0,0,0,1,0.15443557480572379,0.26903372231126516
MidAmerica Nazarene University,1311,998,Kansas,Suburb,NA,94.66,72.44,99.91,2,1,5,1,0,2,3,1,7,0.4246966612686637,2.49511761768048
Middle Tennessee State University,19520,15812,Tennessee,Midsize City,public,100.0,100.0,100.0,48,19,117,21,7,54,69,26,171,63.69513117846336,4.925040014373389
Middlebury College,2547,2528,Vermont,Town,NA,99.99,99.26,100.0,7,3,14,3,1,7,10,4,21,0.0008231501801153784,9.611350106871182
Midland University,1660,1187,Nebraska,Town,NA,95.79,77.34,99.92,2,1,5,1,0,2,3,1,7,0.1813141181456771,2.9705658695635373
Midway University,1003,760,Kentucky,Rural,private,94.09,70.83,99.89,2,1,5,1,0,2,3,1,7,2.388410369209192,0.4350976720236819
Midwestern State University,5328,4199,Texas,Midsize City,public,100.0,100.0,100.0,63,27,149,23,9,55,86,36,204,86.02146174122647,0.6845041385875622
Miles College,1654,1555,Alabama,Suburb,private,99.97,97.33,100.0,5,3,12,3,1,6,8,4,18,4.624329456079863,3.373166301694395
Millersville University of Pennsylvania,6756,5671,Pennsylvania,Suburb,NA,100.0,99.98,100.0,10,6,20,5,3,9,15,9,29,13.12254204599458,1.902727493090429
Millikin University,1951,1840,Illinois,Small City,private,97.06,84.1,99.94,2,1,5,1,1,2,3,2,7,2.6588064749310183,0.8633179803839306
Mills College,764,739,California,Large City,private,99.39,92.68,100.0,3,2,7,2,1,3,5,3,10,4.444041800295575,0.6407764860913088
Millsaps College,808,797,Mississippi,Midsize City,NA,99.98,98.11,100.0,6,3,12,3,1,6,9,4,18,4.42648984261514,3.9150774837265216
Milwaukee School of Engineering,2607,2508,Wisconsin,Large City,private,93.79,76.36,99.76,2,1,4,1,0,2,3,1,6,0.9037950930069784,1.869356361082767
Minnesota State University - Mankato,12781,10832,Minnesota,Small City,NA,99.99,99.16,100.0,7,3,13,3,1,6,10,4,19,5.952171463845542,3.475892638906953
Minnesota State University - Moorhead,5126,4157,Minnesota,Suburb,NA,100.0,99.3,100.0,8,3,19,4,2,12,12,5,31,1.914517363872918,10.558716878211227
Minot State University,2959,1952,North Dakota,Town,public,100.0,99.97,100.0,14,5,41,9,3,28,23,8,69,20.127028711460284,2.792928804635291
Misericordia University,2148,1660,Pennsylvania,Suburb,private,99.74,96.35,100.0,4,2,8,2,1,4,6,3,12,3.226311788315021,2.706244482945938
Mississippi College,3246,2793,Mississippi,Suburb,private,100.0,100.0,100.0,27,13,53,13,6,26,40,19,79,30.35516709952303,9.257983742779977
Mississippi State University,18312,16803,Mississippi,Town,public,100.0,100.0,100.0,140,70,275,67,32,134,207,102,409,176.42933190582264,30.582065879346544
Mississippi University for Women,2577,2113,Mississippi,Town,NA,100.0,100.0,100.0,22,11,43,11,5,21,33,16,64,29.754219803009054,3.042363297233335
Mississippi Valley State University,1974,1667,Mississippi,Town,public,100.0,100.0,100.0,17,8,32,8,4,16,25,12,48,22.45490873803442,2.1286821811729792
Missouri Baptist University,4507,1519,Missouri,Suburb,NA,100.0,98.64,100.0,7,3,17,3,1,8,10,4,25,6.405877859326463,4.051459269905794
Missouri Southern State University,6025,4358,Missouri,Small City,NA,100.0,99.11,100.0,8,3,20,4,1,9,12,4,29,8.872339882979585,3.0880615524478894
Missouri State University - Springfield,20365,15363,Missouri,Midsize City,NA,100.0,100.0,100.0,27,10,66,12,4,30,39,14,96,32.08304566346266,6.083398406957477
